Oberösterreich,?,Bergern,200,8,645551,48.1020037,13.6313841,place,hamlet,Bergern| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,4600,Wels,200,2,151324009,48.1566957,14.0244047,boundary,administrative,Wels| Oberösterreich| 4600| Österreich
Oberösterreich,5280,Braunau am Inn,200,2,151145757,48.253136,13.039506,boundary,administrative,Braunau am Inn| Oberösterreich| 5280| Österreich
Oberösterreich,4873,Frankenburg,200,2,151146911,48.0680308,13.4921448,boundary,administrative,Frankenburg| Vöcklabruck| Oberösterreich| 4873| Österreich
Oberösterreich,?,Vordersteining,200,1,634807,48.0905244,13.4874492,place,hamlet,Vordersteining| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,4580,Windischgarsten,200,1,151247058,47.7218417,14.3289935,boundary,administrative,Windischgarsten| Kirchdorf an der Krems| Oberösterreich| 4580| Österreich
Oberösterreich,4860,Lenzing,200,1,151146936,47.9733296,13.6049039,boundary,administrative,Lenzing| Vöcklabruck| Oberösterreich| 4860| Österreich
Oberösterreich,4550,Kremsmünster,200,1,151142282,48.0533652,14.128766,boundary,administrative,Kremsmünster| Kirchdorf an der Krems| Oberösterreich| 4550| Österreich
Oberösterreich,4400,Steyr,200,1,151240101,48.0390046,14.4191276,boundary,administrative,Steyr| Steyr (Stadt)| Oberösterreich| 4400| Österreich
Oberösterreich,4100,Ottensheim,200,1,151145111,48.3318812,14.1757273,boundary,administrative,Ottensheim| Urfahr-Umgebung| Oberösterreich| 4100| Österreich
Oberösterreich,4642,Sattledt,200,1,151142954,48.0702992,14.0581292,boundary,administrative,Sattledt| Wels-Land| Oberösterreich| 4642| Österreich
Salzburg,5020,Salzburg,200,2,151381372,47.8001977,13.0410592,place,city,Salzburg| Bezirk Salzburg| Salzburg| 5020| Österreich
Salzburg,5162,Obertrum,200,1,151145140,47.9380101,13.0752378,boundary,administrative,Obertrum am See| Salzburg-Umgebung| Salzburg| 5162| Österreich
Salzburg,5400,Hallein-Kaltenhausen,200,0,?,?,?,?,?,?
Salzburg,?,Kaltenhausen,200,0,?,?,?,?,?,?
Salzburg,5072,Siezenheim,200,1,642511,47.8105684,12.9854864,place,village,Siezenheim| Salzburg-Umgebung| Salzburg| Österreich
Salzburg,5082,Grödig,200,1,626321,47.7401445,13.0394938,place,village,Grödig| Salzburg-Umgebung| Salzburg| Österreich
Salzburg,5102,Anthering bei Salzburg,200,0,?,?,?,?,?,?
Salzburg,?,Acharting,200,1,634818,47.8916504,12.995714,place,village,Acharting| Salzburg-Umgebung| Salzburg| Österreich
Salzburg,5324,Faistenau,200,1,645853,47.7767374,13.2320181,place,village,Faistenau| Salzburg-Umgebung| Salzburg| Österreich
Salzburg,5730,Mittersill,200,1,151257335,47.2815157,12.4837012,boundary,administrative,Mittersill| Zell am See| Salzburg| 5730| Österreich
Salzburg,5662,Bruck an der Glocknerstraße,200,1,151258055,47.29043295,12.8440179020417,boundary,administrative,Bruck a.d. Glocknerstraße| Zell am See| Salzburg| 5662|5671| Österreich
Salzburg,?,Niederhof,200,1,7856457,47.2781021,12.8483625,place,hamlet,Niederhof| Zell am See| Salzburg| Österreich
Salzburg,5661,Rauris,200,1,633467,47.2290446,12.9949295,place,town,Rauris| Zell am See| Salzburg| Österreich
Salzburg,5630,Bad Hofgastein,200,1,4825606,47.1703104,13.1060635,place,town,Bad Hofgastein| Sankt Johann im Pongau| Salzburg| Österreich
Salzburg,?,Wieden,200,2,547555,47.1849166,13.0921921,place,village,Wieden| Sankt Johann im Pongau| Salzburg| Österreich
Salzburg,5700,Zell am See,200,2,151254310,47.3239539,12.7962369,boundary,administrative,Zell am See| Salzburg| 5700| Österreich
Salzburg,?,Bruckberg,200,1,8957820,47.2975911,12.781189,place,suburb,Bruckberg| Zell am See| Salzburg| 5700| Österreich
Salzburg,5151,Nussdorf,200,0,?,?,?,?,?,?
Tirol,6175,Unterperfuß/Innsbruck,200,1,151253053,47.2596685,11.2575503,boundary,administrative,Unterperfuss| Innsbruck Land| Tirol| 6178| Österreich
Tirol,?,Unterperfuß,200,1,151253053,47.2596685,11.2575503,boundary,administrative,Unterperfuss| Innsbruck Land| Tirol| 6178| Österreich
Tirol,6020,Innsbruck,200,1,213786,47.2654296,11.3927685,place,city,Innsbruck| Bezirk Innsbruck-Stadt| Tirol| Österreich
Tirol,6464,Tarrenz,200,1,151253526,47.2618485,10.7623191,boundary,administrative,Tarrenz| Imst| Tirol| 6464| Österreich
Tirol,?,Griesegg,200,0,?,?,?,?,?,?
Tirol,6236,Alpbach,200,1,151244869,47.398816,11.9434513,boundary,administrative,Alpbach| Kufstein| Tirol| 6236| Österreich
Tirol,6682,Vils,200,1,151131362,47.5482935,10.6307847,boundary,administrative,Vils| Reutte (Außerfern)| Tirol| 6682| Österreich
Tirol,9900,Lienz,200,3,151167584,46.8298662,12.7681269,boundary,administrative,Lienz| Tirol| 9900| Österreich
Tirol,6280,Zell am Ziller,200,1,151144685,47.2333511,11.8835869,boundary,administrative,Zell am Ziller| Schwaz| Tirol| 6280| Österreich
Tirol,6380,St. Johann,200,0,?,?,?,?,?,?
Tirol,?,Sankt Johann,200,0,?,?,?,?,?,?
Tirol,?,Sankt Johann in Tirol,200,1,151144923,47.5224141,12.4286809,boundary,administrative,Sankt Johann in Tirol| Kitzbühel| Tirol| 6380| Österreich
Tirol,6213,Pertisau,200,1,16940735,47.4400701,11.6990088,place,village,Pertisau| Schwaz| Tirol| Österreich
Tirol,6067,Absam,200,1,151253131,47.2965003,11.5051409,boundary,administrative,Absam| Innsbruck Land| Tirol| 6067| Österreich
Tirol,6240,Rattenberg,200,1,151216569,47.4398841,11.8941106,boundary,administrative,Rattenberg| Kufstein| Tirol| 6240| Österreich
Tirol,6167,Neustift i. Stubaital,200,2,151144191,47.1106408,11.307579,boundary,administrative,Neustift im Stubaital| Innsbruck Land| Tirol| 6167| Österreich
Tirol,6622,Rinnen/Berwang,200,1,646929,47.4047378,10.7175985,place,village,Rinnen| Reutte (Außerfern)| Tirol| Österreich
